player_id,player_name,GP,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT,MIN
2544,LeBron James,1622,26.8,7.5,7.4,1.5,0.7,3.5,0.507,0.348,0.737,37.6
201939,Stephen Curry,1069,24.8,4.7,6.3,1.5,0.3,3.1,0.471,0.422,0.912,34.0
203932,Aaron Gordon,756,13.7,6.2,2.7,0.7,0.6,1.5,0.485,0.335,0.698,29.2
1628988,Aaron Holiday,505,6.4,1.5,1.9,0.6,0.2,0.8,0.421,0.384,0.852,16.1
1630174,Aaron Nesmith,333,9.6,3.4,1.2,0.6,0.4,0.9,0.453,0.383,0.828,22.6
1630598,Aaron Wiggins,339,8.7,3.2,1.4,0.7,0.3,0.9,0.487,0.38,0.784,20.3
1642846,Ace Bailey,72,13.8,4.2,1.8,0.8,0.7,1.5,0.443,0.344,0.75,27.6
1641737,Adem Bona,129,5.3,4.3,0.5,0.4,1.2,0.9,0.646,0.286,0.69,16.6
1642876,Adou Thiero,25,1.9,1.1,0.4,0.3,0.1,0.4,0.516,0.333,0.636,5.9
1631260,AJ Green,242,7.3,2.0,1.3,0.4,0.1,0.6,0.426,0.42,0.857,20.2
1642358,AJ Johnson,77,4.9,1.5,1.6,0.3,0.1,0.8,0.357,0.245,0.857,14.2
1630639,A.J. Lawson,107,4.9,1.9,0.6,0.3,0.1,0.4,0.439,0.339,0.661,10.6
1642349,Ajay Mitchell,93,10.8,2.8,2.9,1.0,0.2,1.2,0.487,0.356,0.863,22.2
201143,Al Horford,1183,12.7,7.7,3.2,0.8,1.1,1.4,0.507,0.376,0.764,31.2
1630828,Alex Antetokounmpo,6,3.2,1.0,0.2,0.0,0.2,0.2,0.375,0.286,0.733,3.3
1627936,Alex Caruso,473,6.8,2.9,2.7,1.3,0.5,1.1,0.438,0.365,0.762,21.8
2682,Alex Garcia,10,4.7,1.5,1.8,0.6,0.1,0.9,0.322,0.278,0.667,15.8
1642259,Alex Sarr,115,14.4,6.9,2.5,0.7,1.7,1.7,0.433,0.316,0.685,27.1
1642918,Alijah Martin,23,2.2,0.9,0.5,0.3,0.2,0.3,0.32,0.19,0.789,6.3
1631214,Alondes Williams,13,4.2,2.1,1.0,0.2,0.3,0.7,0.556,0.316,0.889,9.6
1630578,Alperen Sengun,358,16.9,8.6,4.5,1.0,0.9,2.6,0.518,0.281,0.699,29.3
1641735,Amari Bailey,10,2.3,0.9,0.7,0.3,0.0,0.4,0.333,0.125,0.857,6.4
1641708,Amen Thompson,210,14.3,7.6,4.0,1.4,0.8,2.0,0.541,0.219,0.731,31.3
1629599,Amir Coffey,369,6.2,1.8,1.1,0.4,0.1,0.5,0.457,0.382,0.834,17.5
203083,Andre Drummond,967,12.1,11.9,1.2,1.2,1.2,1.7,0.539,0.217,0.489,26.3
1641748,Andre Jackson Jr.,172,2.7,2.1,1.0,0.4,0.1,0.7,0.44,0.341,0.597,11.4
1629614,Andrew Nembhard,265,11.1,2.7,5.2,1.0,0.1,1.8,0.457,0.344,0.809,28.1
203952,Andrew Wiggins,834,18.2,4.5,2.3,1.0,0.7,1.8,0.451,0.362,0.728,33.5
1629014,Anfernee Simons,444,14.9,2.5,3.2,0.5,0.1,1.6,0.432,0.381,0.881,26.6
1641710,Anthony Black,211,9.5,2.9,2.7,1.0,0.5,1.5,0.441,0.338,0.724,23.5
203076,Anthony Davis,807,24.0,10.7,2.6,1.3,2.3,2.0,0.522,0.295,0.793,34.4
1630162,Anthony Edwards,442,24.6,5.2,4.1,1.3,0.6,2.9,0.453,0.369,0.802,34.8
1630264,Anthony Gill,285,3.8,1.9,0.7,0.3,0.2,0.4,0.545,0.312,0.749,11.0
1641810,Antonio Reeves,54,6.1,1.3,0.8,0.4,0.1,0.6,0.459,0.408,0.8,13.5
1630574,Ariel Hukporti,79,2.1,2.7,0.5,0.1,0.5,0.7,0.595,0.25,0.696,9.1
1642422,Armel Traore,9,1.6,1.7,0.1,0.4,0.2,0.3,0.316,0.0,0.286,7.3
1642854,Asa Newell,44,5.2,2.2,0.6,0.4,0.3,0.5,0.538,0.387,0.552,11.3
1641709,Ausar Thompson,195,9.6,5.8,2.5,1.6,0.9,1.4,0.515,0.204,0.6,24.6
1630559,Austin Reaves,331,15.8,3.9,4.5,0.8,0.3,1.9,0.483,0.368,0.865,30.8
1630245,Ayo Dosunmu,348,11.1,3.0,3.3,0.8,0.4,1.4,0.505,0.38,0.804,27.9
1628389,Bam Adebayo,640,16.2,9.0,3.6,1.1,0.8,2.1,0.522,0.316,0.759,30.8
1631248,Baylor Scheierman,108,5.0,3.1,1.4,0.5,0.1,0.5,0.429,0.378,0.86,16.8
1642879,Ben Saraf,44,7.5,2.1,3.3,0.9,0.2,2.3,0.396,0.211,0.83,20.8
1641767,Ben Sheppard,185,5.6,2.5,1.4,0.6,0.1,0.4,0.419,0.342,0.827,18.6
1631097,Bennedict Mathurin,263,16.2,4.7,1.9,0.7,0.2,1.9,0.442,0.336,0.838,28.6
1641731,Bilal Coulibaly,178,10.8,4.5,2.6,1.2,0.8,1.6,0.426,0.313,0.734,28.8
202687,Bismack Biyombo,892,5.0,5.8,0.7,0.3,1.2,0.9,0.537,0.0,0.552,19.1
1631104,Blake Wesley,187,4.4,1.5,2.4,0.6,0.1,1.1,0.416,0.294,0.617,13.8
1626171,Bobby Portis,721,12.1,7.1,1.3,0.6,0.4,1.1,0.479,0.393,0.761,22.9
1641752,Bobi Klintman,20,1.9,1.3,0.7,0.3,0.1,0.4,0.405,0.333,0.2,5.7
203992,Bogdan Bogdanović,526,14.0,3.3,3.2,1.0,0.2,1.4,0.436,0.381,0.845,28.0
1630538,Bones Hyland,257,9.2,2.1,2.6,0.7,0.2,1.2,0.411,0.37,0.832,16.9
203078,Bradley Beal,807,21.4,4.0,4.3,1.1,0.4,2.4,0.464,0.376,0.821,34.3
1642382,Branden Carlson,74,4.9,2.4,0.6,0.2,0.6,0.3,0.498,0.349,0.659,9.9
1641764,Brandin Podziemski,220,11.6,5.3,3.6,1.0,0.2,1.3,0.452,0.375,0.757,27.4
1629634,Brandon Clarke,309,10.2,5.5,1.3,0.7,0.8,0.7,0.605,0.266,0.697,20.8
1627742,Brandon Ingram,572,19.8,5.2,4.2,0.7,0.6,2.5,0.469,0.366,0.792,33.1
1641706,Brandon Miller,166,19.0,4.6,3.0,1.0,0.6,2.2,0.431,0.373,0.863,31.8
1641729,Brice Sensabaugh,178,12.0,3.1,1.7,0.6,0.1,1.6,0.45,0.38,0.851,21.2
1642355,Bronny James,69,2.7,0.6,1.1,0.4,0.1,0.6,0.374,0.348,0.81,8.1
201572,Brook Lopez,1180,15.4,5.9,1.5,0.6,1.8,1.5,0.494,0.353,0.797,29.8
1642964,Brooks Barnhizer,40,1.7,2.0,0.6,0.3,0.1,0.3,0.38,0.292,0.7,8.7
1628971,Bruce Brown,539,8.7,4.2,2.4,0.9,0.5,1.1,0.476,0.344,0.767,24.8
1631121,Bryce McGowens,160,5.6,1.8,1.1,0.4,0.2,0.6,0.438,0.351,0.771,16.1
1642267,Bub Carrington,164,10.3,3.8,4.5,0.6,0.2,2.0,0.412,0.374,0.765,28.8
1631205,Buddy Boeheim,24,2.3,0.7,0.3,0.1,0.0,0.0,0.258,0.25,0.833,7.9
1627741,Buddy Hield,765,14.5,4.0,2.4,0.9,0.3,1.6,0.433,0.395,0.856,27.4
1630595,Cade Cunningham,272,22.5,5.4,8.0,1.1,0.7,3.8,0.449,0.34,0.84,33.8
1631216,Caleb Houstan,186,3.9,1.4,0.5,0.3,0.1,0.3,0.397,0.378,0.844,13.4
1628997,Caleb Martin,369,7.7,3.7,1.6,0.8,0.4,1.0,0.447,0.357,0.719,22.8
1642353,Cam Christie,68,2.6,1.3,0.5,0.3,0.1,0.4,0.368,0.226,0.741,7.9
1642285,Cam Spencer,97,9.3,2.2,4.5,0.6,0.1,1.0,0.466,0.438,0.948,20.3
1630560,Cam Thomas,257,14.9,2.4,2.1,0.5,0.1,1.5,0.435,0.34,0.851,22.8
1641715,Cam Whitmore,119,10.5,3.3,0.8,0.6,0.3,0.9,0.45,0.349,0.712,17.3
1629661,Cameron Johnson,394,12.8,3.9,2.0,0.8,0.3,0.9,0.457,0.396,0.849,27.1
1626166,Cameron Payne,499,7.7,2.0,3.2,0.7,0.2,1.1,0.417,0.366,0.837,17.5
1627747,Caris LeVert,584,13.2,3.6,3.9,1.0,0.4,1.7,0.436,0.344,0.733,26.9
1642868,Carter Bryant,71,4.2,2.5,0.7,0.2,0.3,0.5,0.408,0.335,0.714,11.5
1641717,Cason Wallace,227,7.9,2.9,2.2,1.5,0.4,0.8,0.463,0.374,0.803,24.7
1642907,Cedric Coward,62,13.6,5.9,2.8,0.6,0.4,1.7,0.471,0.338,0.843,25.8
1629646,Charles Bassey,126,4.5,4.3,0.8,0.4,0.9,0.7,0.635,0.231,0.657,11.2
1642404,Chaz Lanier,34,2.4,0.7,0.5,0.2,0.0,0.1,0.315,0.284,0.833,7.7
1631096,Chet Holmgren,183,16.5,8.3,2.1,0.7,2.1,1.6,0.534,0.369,0.785,28.9
1628449,Chris Boucher,416,8.7,5.1,0.5,0.5,0.9,0.5,0.487,0.336,0.779,17.6
1641753,Chris Livingston,45,1.4,1.3,0.2,0.2,0.0,0.2,0.429,0.063,0.762,4.7
1643024,Chris Mañon,9,0.8,1.1,0.3,0.6,0.2,0.1,0.333,0.0,0.75,5.1
101108,Chris Paul,1370,16.8,4.4,9.2,2.0,0.2,2.3,0.469,0.37,0.87,33.5
1642959,Chris Youngblood,34,2.1,0.8,0.4,0.1,0.1,0.1,0.349,0.333,0.9,5.4
1631128,Christian Braun,281,9.6,3.9,1.8,0.7,0.4,0.8,0.526,0.365,0.758,24.6
1631132,Christian Koloko,122,2.8,2.8,0.5,0.4,0.8,0.4,0.493,0.08,0.648,12.3
1643047,CJ Huntley,4,3.0,1.3,0.5,0.3,0.0,0.0,0.545,0.0,0.0,10.0
203468,CJ McCollum,863,19.5,3.6,3.8,0.9,0.4,1.8,0.453,0.395,0.796,31.9
203991,Clint Capela,739,11.1,9.9,1.0,0.7,1.4,1.0,0.613,0.125,0.546,24.8
1629632,Coby White,472,15.4,3.6,3.9,0.7,0.2,1.9,0.434,0.369,0.856,29.3
1628998,Cody Martin,263,6.1,3.7,2.2,1.0,0.4,0.9,0.434,0.305,0.658,21.8
1642262,Cody Williams,117,7.0,2.7,1.7,0.6,0.4,1.0,0.419,0.237,0.711,23.0
1641732,Colby Jones,70,3.2,1.9,0.9,0.5,0.3,0.5,0.433,0.247,0.63,10.2
1630175,Cole Anthony,355,12.0,4.1,3.8,0.7,0.4,1.9,0.419,0.343,0.841,23.8
1631221,Collin Gillespie,137,9.4,3.1,3.5,1.0,0.2,1.1,0.423,0.405,0.851,21.7
1642867,Collin Murray-Boyles,57,8.5,5.0,1.9,0.9,0.9,1.0,0.579,0.34,0.657,21.8
1629012,Collin Sexton,475,18.3,2.7,3.6,0.8,0.1,2.3,0.472,0.389,0.841,29.0
1642843,Cooper Flagg,70,21.0,6.7,4.5,1.2,0.9,2.3,0.468,0.295,0.827,33.5
1630557,Corey Kispert,350,10.7,2.7,1.5,0.4,0.2,0.9,0.473,0.38,0.803,24.7
1641854,Craig Porter Jr.,166,4.6,2.4,2.4,0.6,0.4,0.9,0.486,0.377,0.688,13.9
1642938,Curtis Jones,10,2.9,1.1,1.0,0.4,0.0,0.2,0.407,0.333,0.5,8.7
1626156,D'Angelo Russell,655,17.0,3.3,5.6,1.0,0.3,2.6,0.427,0.363,0.793,29.4
1631342,Daeqwon Plowden,38,10.2,2.8,1.1,0.6,0.2,0.8,0.447,0.35,0.863,24.1
1630625,Dalano Banton,222,6.6,2.2,2.0,0.5,0.4,1.1,0.401,0.303,0.732,14.4
1631207,Dalen Terry,218,3.5,1.7,1.2,0.5,0.2,0.5,0.443,0.314,0.638,11.2
1642261,Dalton Knecht,132,7.1,2.2,0.7,0.3,0.1,0.5,0.46,0.368,0.755,15.5
203081,Damian Lillard,900,25.1,4.3,6.7,1.0,0.3,2.8,0.439,0.371,0.899,36.2
1629655,Daniel Gafford,433,9.3,5.8,1.1,0.5,1.5,1.0,0.702,0.0,0.674,20.1
1642450,Daniss Jenkins,79,8.6,2.1,3.6,0.8,0.2,1.5,0.407,0.366,0.822,18.7
1642874,Danny Wolf,57,8.9,4.9,2.2,0.5,0.6,1.3,0.405,0.322,0.771,20.8
203957,Danté Exum,320,6.2,1.9,2.3,0.4,0.2,1.2,0.435,0.343,0.765,18.8
1629610,DaQuan Jeffries,114,4.7,2.1,0.8,0.4,0.3,0.5,0.421,0.32,0.804,16.0
203967,Dario Šarić,498,10.3,5.3,1.9,0.6,0.2,1.5,0.443,0.36,0.838,22.3
1641727,Dariq Whitehead,28,7.7,2.0,0.9,0.4,0.1,0.9,0.397,0.38,0.643,16.1
1629636,Darius Garland,427,18.9,2.6,6.7,1.1,0.1,2.9,0.454,0.389,0.866,32.9
1641747,DaRon Holmes II,25,3.7,1.4,0.6,0.0,0.2,0.5,0.508,0.444,0.786,8.4
1631223,David Roddy,173,6.3,2.9,1.0,0.4,0.2,0.8,0.424,0.301,0.693,16.9
1630558,Davion Mitchell,371,7.9,1.9,3.9,0.7,0.2,1.2,0.452,0.355,0.687,23.3
1630549,Day'Ron Sharpe,253,7.0,5.9,1.5,0.6,0.6,1.2,0.564,0.274,0.658,15.5
1628368,De'Aaron Fox,603,21.1,3.9,6.1,1.4,0.4,2.7,0.472,0.331,0.747,33.0
1629631,De'Andre Hunter,372,14.7,4.1,1.6,0.7,0.3,1.4,0.447,0.364,0.825,29.6
1629001,De'Anthony Melton,405,9.5,3.6,2.7,1.4,0.5,1.4,0.41,0.358,0.789,22.9
1629731,Dean Wade,342,5.3,3.6,1.1,0.6,0.4,0.4,0.43,0.367,0.684,20.0
1629028,Deandre Ayton,470,15.8,10.1,1.5,0.7,1.0,1.6,0.599,0.23,0.741,30.3
201599,DeAndre Jordan,1123,8.5,9.7,0.9,0.5,1.4,1.3,0.673,0.154,0.475,25.0
1630610,DeJon Jarreau,21,6.2,4.5,3.0,0.8,0.5,1.7,0.376,0.186,0.676,19.1
1627749,Dejounte Murray,517,15.5,5.8,5.4,1.5,0.3,2.1,0.454,0.339,0.793,29.3
201942,DeMar DeRozan,1264,21.1,4.3,4.1,1.0,0.3,2.0,0.471,0.302,0.843,34.5
1630166,Deni Avdija,425,13.3,6.3,3.4,0.8,0.5,2.0,0.462,0.333,0.771,27.9
203471,Dennis Schröder,913,13.7,2.9,4.9,0.8,0.1,2.2,0.43,0.341,0.836,27.1
1641726,Dereck Lively II,98,8.4,7.0,1.6,0.6,1.5,1.0,0.725,0.0,0.579,22.9
1642852,Derik Queen,81,11.7,7.1,3.7,1.0,0.9,2.3,0.473,0.261,0.795,25.0
1627884,Derrick Jones Jr.,547,7.5,3.3,0.8,0.7,0.7,0.6,0.506,0.33,0.712,20.9
1628401,Derrick White,571,13.4,3.8,4.3,0.9,1.0,1.5,0.438,0.36,0.859,29.3
1630217,Desmond Bane,395,18.3,4.5,3.8,1.0,0.4,1.9,0.475,0.407,0.89,30.5
1626164,Devin Booker,737,24.6,4.0,5.3,0.9,0.3,3.0,0.463,0.352,0.873,34.3
1642269,Devin Carter,74,6.4,2.7,1.9,0.7,0.2,1.0,0.401,0.274,0.674,14.8
1630170,Devin Vassell,370,14.1,3.8,2.6,1.0,0.4,1.1,0.443,0.372,0.807,28.2
1628415,Dillon Brooks,548,14.8,3.3,2.0,0.9,0.2,1.5,0.421,0.353,0.81,29.6
1641794,Dillon Jones,61,2.4,2.1,1.0,0.3,0.1,0.5,0.373,0.25,0.656,9.7
1627734,Domantas Sabonis,665,16.1,10.7,4.9,0.8,0.5,2.6,0.559,0.342,0.729,30.8
1631230,Dominick Barlow,167,5.7,3.8,1.0,0.6,0.6,0.5,0.53,0.254,0.701,17.3
1642270,Donovan Clingan,144,9.5,9.9,1.7,0.5,1.7,1.2,0.527,0.332,0.651,23.7
1628378,Donovan Mitchell,609,25.1,4.3,4.8,1.4,0.3,2.7,0.453,0.366,0.844,33.8
1628978,Donte DiVincenzo,498,11.0,4.3,3.0,1.2,0.3,1.4,0.423,0.38,0.767,26.3
1627827,Dorian Finney-Smith,628,8.0,4.4,1.4,0.8,0.4,0.9,0.433,0.359,0.721,27.3
203926,Doug McDermott,726,8.5,2.1,0.9,0.2,0.1,0.6,0.468,0.41,0.806,19.3
1642962,Drake Powell,63,6.5,1.8,1.4,0.6,0.2,1.0,0.402,0.28,0.896,20.9
203110,Draymond Green,949,8.7,6.8,5.6,1.3,1.0,2.3,0.447,0.321,0.71,28.6
1629234,Drew Eubanks,426,5.6,4.3,0.9,0.4,0.8,0.8,0.603,0.367,0.71,15.1
1641809,Drew Peterson,34,2.1,1.5,0.5,0.3,0.1,0.3,0.365,0.32,0.727,8.0
1631166,Drew Timme,36,5.6,2.7,1.2,0.3,0.0,0.8,0.494,0.333,0.6,13.6
1630696,Dru Smith,108,5.2,2.3,2.2,1.3,0.3,0.7,0.429,0.338,0.828,15.7
1629130,Duncan Robinson,500,11.5,2.6,1.9,0.5,0.2,1.0,0.437,0.399,0.848,26.3
1641871,Duop Reath,146,6.2,2.6,0.7,0.3,0.4,0.5,0.451,0.357,0.777,13.3
203939,Dwight Powell,768,6.5,4.2,1.0,0.6,0.4,0.7,0.606,0.294,0.734,17.5
1642928,Dylan Cardwell,44,5.4,7.5,1.4,0.7,1.5,0.9,0.587,0.5,0.51,20.6
1642844,Dylan Harper,69,11.8,3.4,3.9,0.8,0.3,1.4,0.505,0.343,0.756,22.6
1630700,Dyson Daniels,272,9.4,5.1,4.0,1.9,0.4,1.5,0.488,0.298,0.614,27.5
1630604,E.J. Liddell,46,3.7,1.8,0.6,0.2,0.3,0.4,0.477,0.313,0.833,9.2
1642856,Egor Dëmin,52,10.3,3.2,3.3,0.8,0.3,1.7,0.399,0.385,0.831,25.2
1641989,Elijah Harkless,36,5.8,2.1,2.3,1.1,0.2,0.8,0.332,0.248,0.743,18.9
1641801,Emanuel Miller,11,2.3,1.0,0.5,0.3,0.0,0.0,0.476,0.286,0.75,5.2
1642402,Enrique Freeman,26,2.3,1.5,0.4,0.2,0.2,0.3,0.444,0.214,0.696,8.4
201569,Eric Gordon,931,15.2,2.3,2.7,0.8,0.4,1.8,0.43,0.373,0.809,31.1
1630679,Ethan Thompson,32,7.0,2.2,1.8,0.6,0.3,0.8,0.378,0.328,0.787,20.4
1630596,Evan Mobley,334,16.7,9.0,3.0,0.8,1.6,1.9,0.547,0.309,0.674,32.4
1630532,Franz Wagner,325,19.2,4.9,3.6,1.0,0.3,1.9,0.475,0.324,0.851,32.1
1627832,Fred VanVleet,550,14.9,3.4,5.7,1.4,0.5,1.7,0.401,0.371,0.862,31.3
1629216,Gabe Vincent,331,6.7,1.5,1.9,0.7,0.1,0.9,0.392,0.338,0.836,20.3
202066,Garrett Temple,793,5.8,2.2,1.6,0.8,0.3,0.9,0.399,0.342,0.744,19.6
1629726,Garrison Mathews,329,6.4,1.7,0.7,0.5,0.2,0.4,0.405,0.382,0.838,17.3
203914,Gary Harris,666,9.9,2.2,1.8,1.0,0.2,1.0,0.446,0.37,0.81,26.0
1627780,Gary Payton II,343,5.9,3.0,1.3,1.0,0.3,0.7,0.564,0.328,0.63,15.1
1629018,Gary Trent Jr.,480,13.0,2.2,1.4,1.1,0.2,0.7,0.42,0.387,0.819,27.2
1627777,Georges Niang,544,7.4,2.5,1.0,0.3,0.1,0.7,0.445,0.399,0.852,17.5
1641713,GG Jackson,132,12.1,4.0,1.3,0.5,0.6,1.4,0.447,0.345,0.744,21.7
203507,Giannis Antetokounmpo,895,24.1,9.9,5.0,1.1,1.2,3.0,0.554,0.285,0.691,32.7
1629048,Goga Bitadze,383,5.5,4.3,1.2,0.5,1.0,0.7,0.561,0.229,0.671,14.6
1641711,Gradey Dick,190,9.2,2.5,1.1,0.7,0.1,0.9,0.417,0.343,0.864,20.6
1629684,Grant Williams,416,7.2,3.7,1.5,0.5,0.5,1.0,0.45,0.378,0.778,22.6
